CityId,ClusterId
185077,168
112241,208
16065,93
129548,48
31865,236
150371,280
50021,333
192224,278
47038,229
128384,336
121305,162
39155,299
49,393
20462,184
137187,95
134234,299
134015,62
33824,162
119858,335
87300,231
109372,393
169745,341
2442,232
73506,235
34376,171
17236,100
2759,55
102181,346
7924,74
20887,394
117254,258
111456,252
86414,197
171945,26
90373,299
14059,116
16896,178
134683,164
91513,396
49562,161
125348,172
145830,346
19466,132
102398,74
128200,141
19973,360
5190,70
137251,107
180609,80
109981,208
25326,275
138722,205
17628,164
25736,158
79516,221
89729,296
14161,316
12759,52
171707,286
49333,197
173012,234
10728,229
148908,92
44342,374
87119,337
185436,226
30797,137
85273,38
20609,379
83007,362
89539,395
126723,293
148456,371
193630,318
118520,379
173165,32
167658,247
76702,250
139577,389
46539,363
39608,38
124432,343
62495,395
157327,400
147169,379
188345,99
133621,93
147166,30
10938,99
27190,125
133856,379
157034,292
196173,248
178393,361
151469,379
194854,187
164260,277
96341,67
179619,337
55249,240
154999,278
42546,280
124649,167
131095,187
90015,341
131884,332
60720,362
185336,99
2753,273
195384,357
74286,392
195638,65
157987,167
197639,70
157905,78
32060,137
156407,193
139803,220
92440,353
62345,95
54667,338
43852,55
144266,134
69080,186
167509,191
50761,48
114098,296
171620,354
113844,273
143379,205
72284,137
108079,188
121758,200
58897,284
62265,99
12936,218
137781,205
166445,133
166664,241
176595,282
65106,148
75970,375
152459,156
116211,50
92056,200
31607,360
158444,40
174868,260
54647,186
5207,15
144034,233
3436,112
55180,350
63077,280
15594,74
32418,222
166958,88
170410,28
89861,400
24022,142
10493,27
12423,346
66771,177
143037,373
118581,367
95764,75
186919,262
66162,344
87000,205
126678,396
194341,318
59835,373
169432,203
89774,72
144153,168
29460,299
47374,18
171322,400
80621,258
122932,156
18444,362
86303,38
54953,397
3783,297
53322,124
195727,292
107070,286
127618,86
104786,125
46428,34
73159,277
83189,151
71079,43
133901,135
151074,400
93822,343
29429,371
36062,2
182935,108
77505,243
50879,357
8344,59
119731,93
99660,89
25378,339
65390,260
139720,97
61304,119
141204,205
179065,109
36197,62
7800,202
188942,41
127587,75
176050,289
5314,59
63224,199
15936,162
187072,272
94271,75
14183,185
101258,151
3487,22
176499,155
144183,59
18077,200
22991,316
173678,397
101916,141
73483,392
49413,364
137877,157
183395,58
104265,186
162826,396
96146,204
53576,220
158377,394
168659,18
136306,184
165831,186
179484,205
45748,147
28684,379
107643,294
67898,347
466,342
34846,343
148094,67
179031,261
158064,257
157429,118
6638,357
26615,374
140420,135
172953,137
52150,171
8059,63
115719,208
28319,97
95435,390
68315,108
32837,398
168688,263
74205,180
123671,210
2055,226
51343,226
23719,162
17918,124
33064,315
79541,398
163576,63
176608,79
105575,46
171847,235
147743,320
69556,102
103420,299
162627,344
84029,205
88283,335
93406,128
70304,100
20791,201
95801,357
144502,55
32184,161
62040,400
130600,138
123178,168
74119,263
62332,295
9555,115
95887,379
27485,16
41071,264
114582,164
139480,373
36624,75
120826,296
121267,241
7347,214
58998,231
150121,27
174179,20
187276,133
146147,106
66611,184
151654,210
53316,222
21675,232
82573,210
94926,345
183453,255
143925,277
124364,374
47938,189
135564,162
174358,204
171663,352
188517,1
77034,362
151348,338
1092,365
144842,393
72484,48
114930,250
147572,142
175310,347
118903,361
116772,354
31731,122
161316,248
15485,275
77210,232
41509,16
47425,300
17305,396
116434,375
22805,343
90438,342
100463,369
37133,60
78288,155
3700,281
142371,124
83642,120
9496,162
124416,340
32460,332
81920,37
140370,311
193947,353
115489,373
122050,18
120604,294
149721,338
122182,251
121088,95
14082,106
63118,305
112424,80
40154,296
105358,184
81605,162
163943,253
126921,201
55782,58
26857,293
130002,338
85315,392
40561,246
126188,96
14696,353
335,243
79432,210
82032,397
195870,226
21768,98
84219,11
82281,48
160087,356
99356,343
97418,360
60731,394
42724,96
42552,359
140750,373
30298,168
115362,94
135430,55
155174,143
83664,139
132787,345
76521,275
36641,356
22868,347
43637,146
130702,93
123222,98
58291,397
25973,218
85505,372
24833,62
165696,275
130947,40
82428,366
102586,93
4060,139
71888,375
90858,392
171540,250
62485,362
137344,237
83151,208
35911,218
36858,252
159122,353
89497,74
120012,89
146012,194
185359,379
21360,223
42232,331
2706,298
114274,261
167757,225
107488,248
54334,296
178419,356
183790,231
107625,67
155588,118
54657,100
127710,178
78291,357
148768,376
48125,361
124835,250
87289,373
37255,392
134325,349
67755,324
192828,392
141585,325
68694,321
63121,63
143325,248
13984,141
51942,133
177801,187
93867,390
91787,354
184417,247
42531,184
72725,203
189956,162
130625,354
109874,392
109620,273
99727,257
39628,27
65555,137
101449,122
89459,138
79337,255
7671,210
114087,275
176926,375
71719,317
127877,337
14461,320
5703,125
94562,395
78064,16
123117,105
26235,230
125255,241
84693,56
167747,335
130106,313
178314,299
57714,241
97227,133
106088,55
176221,325
186671,395
130646,400
163539,250
56465,90
122995,313
181681,350
59474,30
76741,92
130815,285
34198,297
81467,17
58630,281
181759,229
83576,362
19992,362
68081,63
185325,88
94140,277
145669,336
25624,142
190042,210
187637,208
139556,395
87896,356
68968,268
117577,221
186226,261
87113,378
141737,60
135455,186
97147,197
196330,68
105093,55
151221,335
5449,371
7465,199
186902,134
183132,283
29049,286
90826,205
177781,339
24321,375
153661,277
81134,28
150052,87
122121,250
126772,196
91502,251
125367,205
30232,45
195631,40
113509,242
106256,16
141976,201
69414,13
65638,208
7145,230
191506,72
24602,372
30110,205
3832,397
28107,194
186143,237
127781,375
109196,98
21154,20
146471,375
126844,264
78410,230
55641,115
2166,182
65713,201
194961,342
44194,344
63884,379
55388,350
164866,146
115685,63
30760,133
185861,77
87432,344
164432,203
5539,250
77282,242
14587,13
11973,349
149677,201
177249,208
26609,208
49100,398
42404,243
74188,345
26773,269
86174,400
123027,210
93108,133
130784,395
33152,15
176253,158
6636,225
89085,95
108683,333
110624,20
182918,241
62326,392
81343,338
152318,375
39703,40
35718,94
91205,155
157225,247
156553,58
47111,119
84049,133
164797,280
152034,141
141295,256
97286,261
193864,64
74600,139
7455,208
62676,350
168250,118
190922,99
114945,97
13935,121
20975,221
183545,43
9808,357
162271,60
56228,250
23196,89
100092,159
53271,58
166300,60
147846,217
127385,5
47624,324
27765,210
1765,240
164094,205
1090,251
12327,374
144810,297
191093,158
71930,210
193498,28
91922,118
106812,316
96051,48
113574,363
236,396
196564,97
22227,318
15887,27
184184,286
122153,11
104818,201
86546,223
172235,221
133003,214
159844,353
101098,216
167486,79
155878,337
130509,208
144737,291
120833,349
181259,38
114842,356
67957,240
81502,59
147903,70
125043,80
24351,18
98596,210
3619,60
190760,367
178226,70
87949,373
150899,360
27064,164
78962,379
130352,394
45707,395
73383,353
97724,81
184443,75
195061,335
160183,354
55100,251
57846,373
97095,125
177990,122
21886,59
172384,356
123777,360
101150,38
45824,158
57629,27
113252,275
161134,299
65151,260
81176,118
181058,229
137948,247
149561,393
48180,377
183833,97
154381,262
171413,298
154049,253
36720,359
127339,334
147326,258
101000,390
7536,55
42365,246
122985,88
172080,156
34218,181
74681,342
52660,229
41319,16
51913,249
57559,210
118856,20
54771,141
175887,299
127852,361
137860,374
36207,400
132435,115
159331,161
3579,374
123599,337
117658,162
188576,260
148126,360
197411,197
142365,77
102665,45
197366,397
155727,305
109457,36
22135,298
62389,353
59357,78
137905,375
116672,182
167228,221
32413,216
151724,252
78489,291
81092,374
17554,366
76769,397
46884,184
67074,292
106184,181
121322,212
57781,48
167572,95
105694,48
108456,207
103551,133
29057,280
47509,333
46723,343
2457,36
136367,16
168783,16
124764,141
29738,193
148053,133
126968,396
23157,198
52045,60
119713,152
50433,79
136755,320
127719,80
77184,89
102120,35
57498,221
125778,130
72316,162
164888,19
89642,72
146707,242
191728,278
99933,205
18124,75
153623,232
57682,372
63348,202
134578,242
73615,373
49545,20
135069,133
78519,353
8212,97
147960,375
64739,235
148284,273
113210,104
132376,149
176647,356
177856,27
108693,147
19728,218
4854,68
110218,343
1897,138
128576,373
166042,172
66236,186
174387,75
38573,325
119240,316
115788,360
113657,256
74610,247
135023,75
58534,397
15244,337
17611,48
165963,318
7658,187
8497,252
134860,362
919,158
91969,324
168316,90
142873,353
96928,143
172899,305
186934,11
89216,26
141808,379
27876,357
105671,272
17828,78
66561,226
89305,78
33196,193
170023,353
188237,218
186329,354
129644,367
89018,142
27348,247
57265,45
64574,312
9729,109
175569,255
149539,148
144972,338
160294,241
2557,375
37748,236
82079,210
140402,80
107764,349
56657,220
143533,357
25751,197
103695,350
189090,354
19153,145
4640,96
27077,207
130398,285
193523,152
195367,338
52777,35
32043,338
38849,160
82816,320
160928,142
44098,43
114450,201
129333,210
103321,400
54684,353
20872,82
75219,90
193409,210
110235,197
154036,75
109594,198
102288,97
12146,197
120694,379
120534,374
81953,322
130996,236
3641,353
34086,361
141263,346
121612,392
6123,229
83136,147
139861,217
161506,74
168079,353
110881,261
91074,141
118980,357
91864,80
79691,205
59339,310
129181,80
189290,342
178279,334
101607,400
147590,260
124240,64
179419,229
180817,196
17173,82
153587,337
180594,229
172758,221
181101,96
175593,247
804,57
13638,364
51787,189
103458,231
197242,231
70981,147
84280,138
181171,15
194358,347
15609,231
132545,298
161205,395
193700,342
43377,135
41980,379
71948,369
43681,178
129416,336
15036,337
89689,346
28616,377
129429,179
13958,162
187479,335
186190,345
35063,233
32336,252
174736,354
178088,30
164067,132
145918,160
105291,196
181,156
39439,16
70845,379
98911,375
61257,294
34482,178
192384,335
80931,156
147696,316
174223,394
173281,335
70476,164
142899,196
68121,78
44973,120
15329,299
57862,232
182981,241
88268,62
94423,148
26379,162
49698,46
45084,18
127858,178
154609,13
86535,121
5735,229
105804,15
134366,135
8656,96
11750,379
171130,294
23008,243
140635,210
129230,70
91021,397
169065,370
107986,185
189167,325
91637,226
70918,193
96223,375
124742,372
188215,99
41537,182
144909,94
69724,248
67120,56
18003,379
14820,33
95036,97
19762,57
100768,312
69469,379
49430,338
93298,100
34265,312
179106,168
79825,97
21625,223
112201,188
165910,239
31746,126
118803,89
19596,379
120391,294
131032,17
104978,397
90453,226
56621,337
7006,347
65776,137
72685,354
41280,49
79648,273
31703,311
134551,97
24200,398
181727,40
70405,376
81419,341
2425,181
53907,280
112137,203
148982,188
161647,299
120665,299
21014,343
162609,305
132947,294
196914,208
177638,343
39169,208
183093,247
111389,375
92772,292
157695,97
103971,313
82355,100
160756,98
164184,345
143401,288
107607,338
136271,337
79205,70
23090,376
170358,70
176623,148
89883,296
146271,291
34560,262
143910,394
187568,118
117460,27
149009,341
178005,285
190919,60
125390,229
31254,296
112650,70
12400,63
57453,21
111356,181
7843,137
31563,27
163415,271
166337,208
69959,329
139935,202
173346,131
123378,396
3416,366
123161,371
103737,77
110455,359
178792,247
124294,208
99847,395
85656,347
174258,240
197691,151
130683,344
193909,58
127929,162
22584,27
99750,390
50547,168
167139,181
9290,278
14549,59
76716,379
103110,208
106532,344
53366,232
181266,36
72328,188
134632,350
18519,185
122583,177
30701,343
162811,94
166850,349
135579,237
185677,135
183198,80
10024,195
113755,397
76391,115
89670,154
98489,376
15470,338
180419,342
22822,298
19765,63
153814,255
11085,229
29634,239
131826,397
107566,118
152631,274
60451,100
152053,283
136053,118
171203,341
188394,235
23844,395
106914,95
24110,114
4273,13
41891,81
144298,77
9681,48
32113,147
36016,155
71223,96
14957,341
182506,48
189563,198
15842,325
92934,96
38357,226
33710,75
140549,168
6248,343
59232,325
115561,147
161598,37
11237,278
29935,200
132994,357
112832,400
46210,256
193740,115
72761,379
63036,317
27662,250
59040,44
65463,37
31964,273
117271,156
121296,240
113049,40
166226,106
143031,70
175115,350
42302,366
11841,373
153948,202
167258,187
1258,97
194605,336
171716,94
185253,186
34931,203
8524,97
80670,379
46956,345
159880,182
70381,280
157053,379
141062,392
132815,118
103844,28
188794,277
128888,379
67242,325
39086,187
141004,72
70386,347
73198,188
177389,356
189371,84
27100,379
64616,356
165465,356
121790,393
168535,364
87745,34
117881,205
131719,117
136149,370
144195,280
83368,140
113820,262
144002,27
152876,180
127952,200
50256,73
116030,396
164348,374
98430,194
67429,236
139860,249
66451,149
704,70
103010,203
14307,364
53458,285
113151,361
89953,154
159781,80
76530,198
23773,96
24524,44
30640,395
91765,317
179189,280
20864,398
61191,356
170378,361
100510,38
89001,374
122197,135
148004,166
38155,397
130847,20
179384,27
121333,365
41407,43
173704,226
127127,377
52241,379
174857,201
24420,245
133283,350
159310,353
190189,231
58892,147
120430,395
167652,247
141722,210
190721,177
118317,210
60557,200
66729,357
60304,221
165004,48
109638,312
20915,349
161465,373
161873,147
184575,198
90833,221
140767,400
159563,100
134775,16
153340,338
72448,252
77316,333
36690,397
185122,290
48918,20
182106,364
196536,152
135440,210
28553,162
186066,344
37781,312
55162,208
167820,208
25542,207
43187,280
142607,258
177203,231
47814,174
142716,257
16909,204
50679,137
124871,337
29262,28
151072,259
5158,37
58700,248
14151,229
132275,27
21802,78
84098,78
45349,308
68886,67
99097,184
112739,108
47301,88
36956,38
40199,342
143120,395
132624,335
26324,203
184214,231
79178,341
88667,318
81149,182
148719,30
189546,37
100064,20
136513,160
140576,118
170010,357
34799,27
53041,345
124941,49
162175,260
23794,243
12825,172
7062,142
114579,13
149232,346
119448,88
37629,392
86346,210
37343,294
10974,260
53120,187
36865,98
126797,38
130288,105
84237,260
51435,384
174800,149
80869,138
131127,342
176640,20
179273,135
87990,78
161905,345
130206,200
117132,90
145096,48
78346,335
166084,13
88931,223
31300,97
77297,364
68669,229
37856,48
54049,164
20330,143
95402,130
135298,347
95962,379
60383,343
44823,343
16553,151
76607,229
23281,229
78718,151
32088,130
26790,334
42957,229
82865,300
75601,167
84574,271
123130,99
27053,229
136642,256
103124,353
23986,347
102462,375
16764,323
142102,59
45171,79
57839,68
62890,148
119408,130
178874,204
114962,141
97772,360
130403,256
6549,142
12280,390
36783,162
182469,356
138878,97
19843,379
56414,379
88622,80
80368,98
133244,222
6334,95
45474,27
156489,223
30784,38
140274,246
177076,205
24136,280
83054,189
16782,113
194309,229
124973,217
10596,292
68834,229
120339,37
61566,27
12167,299
190064,305
47703,229
21257,97
32698,381
86528,361
148324,210
133753,151
146772,157
194128,344
173203,383
55202,141
153199,130
112621,218
73927,376
110720,231
164165,81
194980,182
60120,347
98875,200
146951,339
46310,400
133383,353
165161,337
75147,84
140533,13
90084,240
39014,342
167113,342
20426,392
87447,135
162582,353
175192,188
133475,360
123841,337
138720,231
149495,230
16967,142
5997,252
116163,115
103838,395
137963,255
152324,37
181811,59
142186,369
125793,392
158641,303
168353,49
193368,74
161052,57
73742,298
125638,142
67555,100
135202,294
63823,340
90274,376
67866,379
95174,57
49238,390
99258,142
111458,360
77810,158
156269,57
70229,232
134198,102
164934,55
56179,344
57576,177
22309,168
190937,229
3304,229
16246,237
42429,38
172210,133
39429,373
14360,345
42849,40
132016,338
132420,278
129373,395
62107,357
101011,17
193390,362
179074,218
124535,180
9803,261
92492,200
129693,121
20518,231
104526,369
43027,354
80103,136
131793,379
15733,85
39875,375
63366,140
44744,222
195093,210
95467,375
131302,60
184891,250
171188,365
151215,353
20041,100
146285,30
157663,376
16174,168
34524,108
151788,344
79884,394
32708,196
133126,58
194412,300
28442,78
32199,74
171889,57
5784,27
49181,376
182442,375
60874,236
80251,95
11618,121
31676,203
131414,373
75540,164
18135,235
120038,398
92727,356
116543,204
146643,242
125316,108
195606,242
35074,375
44167,74
25725,119
127990,281
187073,298
178607,16
176014,354
195581,95
191166,168
182180,97
163172,68
174965,248
156869,55
91106,157
52775,141
68004,231
150529,20
140348,325
106352,208
41835,353
135388,156
130055,198
110868,234
30669,343
160030,324
77893,204
122531,46
167239,193
106955,167
27794,122
35104,203
64756,70
7579,48
186438,74
111599,394
124255,83
144066,217
169578,256
100167,393
189406,316
11900,222
131999,275
103879,325
94604,343
134875,48
105607,308
79146,400
175610,243
117733,292
114605,261
54491,303
6757,373
52885,168
30387,325
179971,13
162485,84
98808,338
3091,398
41198,373
29542,357
94348,97
192519,371
45375,130
130377,371
182538,293
15382,369
135886,97
143174,108
151216,173
74756,313
92648,205
65307,345
115367,46
46490,346
76493,235
173859,36
140823,395
86819,159
27090,201
62620,1
22523,357
1464,197
76979,357
105775,40
190125,185
16691,357
19352,179
99889,68
138999,296
129580,256
17786,390
54921,13
58861,45
190220,231
17204,265
167339,274
48017,227
2474,58
153869,143
72663,292
39127,360
85596,296
24848,108
21062,247
112520,298
78840,74
155360,98
195339,191
140718,244
150852,45
58948,56
130261,60
151320,196
102978,75
49878,162
55603,230
164058,398
36492,83
108415,364
18035,204
173193,125
83849,67
118154,161
154538,108
40459,204
54898,341
108865,221
65903,79
947,358
128839,229
108124,379
178629,397
34614,27
11792,43
119255,48
50107,187
69243,48
188436,151
97395,261
152908,83
97480,100
186002,262
119273,20
117933,258
85003,161
144528,97
161560,148
111629,20
102875,325
41250,134
49932,283
109260,30
14942,280
122620,66
6372,48
154698,26
89334,18
17287,17
186126,48
111717,38
65587,106
146409,174
58765,370
70909,280
182672,305
96373,396
111874,231
136714,346
102084,379
136476,255
97628,104
9354,210
75055,359
59425,397
125405,299
88821,313
154471,44
184748,357
62746,196
86578,261
62399,395
91674,210
159696,336
56433,14
11765,80
123934,261
173681,278
109033,351
40173,187
50984,356
142139,400
110355,238
30358,199
83788,88
140769,48
128422,351
31873,366
8202,40
104351,335
86264,273
72786,337
89526,353
119186,347
81279,229
145592,166
3302,34
14835,118
151253,261
90957,118
41336,27
118710,255
103388,40
58993,231
93318,374
38988,359
150106,275
135596,363
148636,371
68562,324
16518,210
99480,59
169495,374
62912,181
124516,63
157872,366
133093,316
67712,379
107348,208
50647,376
111917,323
74750,247
146799,167
20988,241
143193,78
123883,121
129606,364
150937,256
46925,370
27420,115
34314,373
29845,201
48042,79
104407,169
52394,184
90470,375
148586,204
101994,221
33343,82
124308,28
174574,96
8010,13
144206,217
151337,16
8387,340
166654,229
76654,49
132660,252
192347,392
163773,143
19666,248
81240,346
60261,185
85966,48
156310,374
10361,193
142999,30
31833,229
163911,210
97031,335
42100,398
36059,49
121946,97
126451,74
73908,133
84817,18
50529,58
38625,223
156292,142
109987,377
125238,315
120640,143
128685,208
129521,357
123966,158
90729,360
12278,18
169204,20
172328,390
135761,86
52004,210
41997,347
23545,287
3568,272
61807,48
178047,366
183661,223
17369,341
131291,217
133406,213
69305,40
124710,281
135747,241
170220,216
144324,340
166317,341
25277,357
30944,38
84651,199
141104,343
35943,397
63486,198
31021,256
14027,148
169235,210
68213,280
138861,130
172855,345
177371,180
162914,341
155791,118
142211,49
147714,98
86050,306
66468,79
36461,371
171059,252
129052,45
103768,194
158032,202
142905,396
178500,143
85860,263
113542,80
107928,73
128988,359
24218,389
64214,226
170714,252
59553,92
58598,141
159663,346
15857,390
146239,135
38930,59
160664,342
63558,208
128906,315
129561,60
186500,347
132222,345
172971,67
171139,343
175692,96
163193,89
121052,374
91161,362
197531,141
185570,231
25080,43
54566,375
44420,45
140965,40
57746,236
74949,93
139588,267
167921,371
71298,362
37455,73
130074,371
182010,20
57515,353
114713,14
38417,20
94530,223
152199,182
119097,159
174713,88
117335,68
113360,58
80461,277
1638,98
139252,372
4887,38
137293,20
18399,58
116910,77
66625,351
109383,373
3355,203
145387,68
139629,212
147091,349
154206,208
7315,194
119826,251
118307,312
12979,160
58715,375
59047,49
96432,374
85426,38
59239,13
125626,351
49281,181
156654,354
7394,275
45336,258
154942,281
110430,59
46059,248
169901,204
13606,373
18721,358
65265,294
83553,204
10416,94
39298,139
132247,250
136677,390
11053,341
100431,340
138546,249
105656,258
17128,263
106730,336
68022,13
159204,125
13407,261
7021,317
33268,370
10953,371
21287,289
134446,72
83318,37
56768,225
22045,364
21381,136
124585,372
160632,400
157067,188
167555,233
84739,222
53924,70
64845,251
180881,345
169452,322
140338,299
32932,20
62829,397
31114,374
10176,225
195902,162
173874,154
169225,41
84892,68
160374,394
116459,347
101807,95
122749,13
5432,397
172471,235
192115,354
140304,341
12509,344
191368,158
88754,350
22323,379
151136,67
4245,13
115970,65
166183,44
151628,296
22010,130
59726,393
123795,102
145236,44
193673,130
173397,278
149389,315
179448,188
178666,134
13300,316
127218,35
173877,210
182089,95
170746,214
49344,369
165511,390
169401,85
147398,38
78980,50
90380,356
65019,144
83992,200
193593,374
147973,97
34625,169
17583,351
122706,297
190225,218
146093,337
188554,171
29910,184
37446,217
148223,74
189026,14
80552,134
121891,204
50142,161
16370,231
53741,77
162935,353
34365,238
43540,83
120470,102
67274,262
156622,217
1224,153
66487,156
75878,397
148575,354
44062,395
151302,135
123518,167
162073,392
148940,335
178935,390
139825,392
84985,243
28652,126
65156,247
138412,56
122912,210
95665,205
7865,139
63030,89
173947,335
86389,379
10741,357
88731,184
104877,77
40558,77
197490,46
43793,316
20763,168
154681,178
57400,338
164655,231
128122,370
116333,162
12624,354
158858,398
172594,362
179056,162
15789,60
88186,78
143076,135
183495,281
105897,162
54798,203
38032,370
144174,321
143565,392
82335,354
86124,233
33355,397
62720,238
9089,141
91966,371
32584,78
169960,346
149245,218
94106,18
43406,298
170568,296
196608,221
188782,254
2573,356
2148,203
59241,344
46630,221
179505,341
3719,168
194074,229
189648,108
60589,261
96717,196
87673,27
174021,247
132508,395
103119,38
104246,280
48193,271
107736,210
187670,48
28368,60
152805,375
149758,20
37026,149
81512,353
156225,44
51246,394
88532,341
91389,28
30092,200
169780,354
161686,305
85248,55
183743,400
87099,250
9258,20
116516,379
20724,357
79723,252
10505,394
9307,60
60423,374
190257,178
94989,335
108202,292
187008,364
41291,203
56887,271
79049,153
92563,379
155066,367
101507,271
111000,343
87024,125
103448,289
188903,138
128068,145
193954,369
88814,316
34503,357
11657,397
143360,40
48941,338
92332,208
141351,335
122678,338
163762,10
17260,374
58984,337
5578,45
42779,109
143889,221
145360,390
153464,62
160961,108
19609,350
35764,263
11038,316
79071,142
2358,20
29666,142
152126,229
46034,342
75527,356
86951,46
85206,397
84404,394
130778,172
34401,392
65431,392
125297,14
139665,208
15708,158
7746,150
101325,305
191916,43
118085,343
136901,43
63916,241
155385,335
137713,74
32248,125
61781,146
2319,207
194573,122
18431,229
53067,337
46677,375
125999,89
89978,68
128009,242
47462,343
157706,287
112388,357
8376,392
33075,49
162891,79
158117,38
164464,196
151183,222
53670,200
42018,260
46755,353
19930,247
33101,347
132412,239
13176,95
71120,64
4433,57
69995,75
124612,258
146083,394
73242,205
27507,347
187259,365
52490,346
152002,229
173493,67
116547,356
89041,320
104032,337
120562,379
1356,360
118748,58
194250,74
153003,241
29245,379
160015,67
165561,154
172663,147
187849,284
94363,247
100777,205
19321,164
119123,312
170509,390
89128,357
78087,45
113691,369
95896,248
89273,345
76327,202
180318,203
128262,97
167091,108
128177,379
125145,148
162345,230
158946,312
191779,248
142988,98
186311,293
115472,336
124447,97
195542,300
10989,129
163788,354
115596,186
172720,250
28985,307
29336,350
40825,375
194886,20
71580,248
183413,222
124322,19
168228,343
156231,99
41643,168
126419,100
84721,379
41435,146
26583,95
66682,97
147238,193
15205,17
28771,284
107194,263
116828,336
108084,68
64542,14
136838,162
21094,231
27380,294
62870,349
156423,270
23751,217
136446,360
78478,379
96964,400
84202,164
180245,374
32212,40
51116,208
82217,226
186827,400
162740,373
350,59
85234,373
28236,357
67092,357
105448,280
46450,236
126932,346
57466,372
8301,155
187119,260
54721,115
98209,392
168758,210
90944,395
32108,396
18487,95
193290,356
144307,275
40865,346
180626,337
6016,161
100669,99
165677,240
195944,40
54110,400
147697,210
83312,90
33487,15
103965,353
12867,347
89229,142
17392,48
36429,40
190670,337
36175,286
159299,337
185662,20
108806,48
120968,13
11525,160
191354,394
28453,229
127230,146
22367,37
66384,210
3170,361
54644,242
58326,204
61900,197
86921,205
155759,256
82660,244
41948,272
123759,338
111140,203
132544,364
85673,205
36241,94
6261,244
126717,230
70090,35
118229,20
189925,346
120194,320
134379,357
24656,366
85330,83
78041,379
76639,362
66204,400
9483,258
162442,369
66978,375
117024,261
177554,149
137575,313
75739,28
133792,148
31678,379
166683,369
175207,137
88963,231
58148,296
43788,48
59393,46
8244,208
91441,271
87315,20
72220,353
22636,338
185893,168
9439,361
81311,316
180409,356
127704,231
146462,109
83831,212
163462,57
66575,77
72299,280
177198,197
50847,139
104478,98
88946,390
81281,40
58040,162
69777,122
158423,146
65208,143
90357,356
53997,13
74848,96
171523,226
65691,167
29510,20
174932,255
13903,50
57323,204
150222,66
33594,390
57174,338
174141,116
96255,369
21551,144
130551,393
161238,77
190028,35
159399,349
117437,234
84507,345
123502,379
25294,148
81910,82
152169,397
55865,343
55107,369
168284,258
68228,354
34097,89
76498,15
66756,337
64272,49
152799,397
185387,197
134033,184
83400,342
194716,121
64029,95
142856,251
104439,395
9248,290
19453,96
83115,108
155102,63
22959,38
73405,16
81397,356
176327,27
36937,152
165411,214
98124,231
42129,88
127159,28
116071,66
92753,272
128252,298
176145,247
172188,242
63242,88
82093,20
173351,292
104594,257
194288,354
13762,95
113733,108
91178,231
64338,337
183304,248
55017,373
15941,378
148367,182
148168,194
115938,318
162088,361
102405,374
137143,364
19057,393
178718,229
169991,28
77011,175
145915,278
47985,370
157498,118
173748,181
12814,347
157937,231
47951,256
104081,244
66697,392
177036,50
5634,247
51592,100
143931,278
191711,205
37579,213
116811,37
19570,393
132756,65
146125,65
10140,134
10857,397
102305,207
154872,299
176484,374
92828,335
172416,89
181298,97
25442,15
184988,17
48368,60
140480,333
26816,396
62536,147
9967,85
101575,229
46397,286
36922,392
124379,347
37908,189
21484,151
159522,298
143942,278
38555,298
37592,332
173742,354
16500,370
106831,130
57138,55
6281,357
13531,376
78130,44
84308,345
83292,100
137662,97
141922,141
114473,210
85956,154
62046,168
10056,137
116338,212
13482,338
68709,52
82655,241
183230,114
51074,191
34767,303
62981,94
139921,379
153555,108
52856,74
97867,88
128785,146
93483,272
179526,365
1675,350
56152,227
169328,124
26984,160
94968,199
124261,379
50978,345
540,272
164407,275
127313,119
129448,139
35785,379
126384,79
130017,380
74141,300
51360,133
197548,343
54085,275
160498,245
100519,247
5556,353
23299,364
93807,188
32167,15
88300,395
170052,36
88612,149
118607,234
194320,48
27313,207
18167,333
41056,187
85470,65
116511,390
103099,397
139266,315
46856,191
113002,237
197341,94
57598,287
92759,318
105182,390
98615,341
168245,376
135101,262
118030,280
147044,68
154890,281
122838,73
42196,45
72978,286
100091,353
100029,394
154589,370
173061,353
183241,67
37299,334
187069,313
141542,56
56196,161
53208,223
135401,106
35237,341
77456,97
53591,357
12547,155
104961,305
25162,14
95286,350
120771,178
96409,359
114637,96
129711,248
134907,236
130820,162
96805,67
93266,223
160493,394
114770,167
5580,372
193717,394
7741,241
194007,162
23741,236
49975,339
35900,333
71316,359
120865,376
123064,343
126684,280
57533,349
164523,20
112783,106
175750,324
55765,208
117831,187
102529,154
93982,108
148036,296
53149,370
155200,70
35651,243
143433,20
104296,261
99019,290
68283,58
30851,95
9670,231
50356,208
97208,343
161066,350
14711,38
149463,208
128410,337
86,15
60336,338
85994,63
19702,353
188826,250
117081,392
173049,132
119333,152
173632,77
53189,112
64253,379
126087,375
82477,118
49269,395
74971,394
97640,72
19741,143
23862,113
25574,253
14502,125
13385,248
16632,196
135472,187
141754,375
30482,220
26684,275
169112,208
46512,298
42333,392
83168,249
142072,38
7482,377
125822,315
43059,398
22103,278
122078,258
166126,134
71212,135
163622,100
82924,193
185819,26
9835,313
34635,168
176658,278
138085,98
61690,106
3532,336
58219,349
45608,305
35972,20
36988,345
79164,100
125130,97
29969,347
93985,68
72035,343
158500,118
39312,77
112022,129
114547,67
9224,346
43114,196
196635,390
41757,245
38321,237
110907,280
61177,370
66996,400
39564,358
153403,32
20141,48
144330,205
74315,106
185734,250
6525,249
77057,315
152466,231
81372,337
67719,79
74001,217
191068,93
